REFDES;COMP_VALUE;SYM_NAME;SYM_TYPE;SYM_X;SYM_Y;SYM_CENTER_X;SYM_CENTER_Y;SYM_ROTATE;SYM_MIRROR;COMPONENT_ID
C16;1nF;C_0201_0603Metric;;25.795.000;76.902.900;;;180.000.000;NO;26088
C16;1nF;C_0201_0603Metric;;129.415.000;76.902.900;;;180.000.000;NO;26088
C16;1nF;C_0201_0603Metric;;25.795.000;118.902.900;;;180.000.000;NO;26088
C16;1nF;C_0201_0603Metric;;60.335.000;118.902.900;;;180.000.000;NO;26088
C16;1nF;C_0201_0603Metric;;25.795.000;34.902.900;;;180.000.000;NO;26088
C16;1nF;C_0201_0603Metric;;94.875.000;118.902.900;;;180.000.000;NO;26088
C16;1nF;C_0201_0603Metric;;94.875.000;34.902.900;;;180.000.000;NO;26088
C16;1nF;C_0201_0603Metric;;60.335.000;160.902.900;;;180.000.000;NO;26088
C16;1nF;C_0201_0603Metric;;129.415.000;160.902.900;;;180.000.000;NO;26088
C17;1pF;C_0201_0603Metric;;58.885.000;118.902.900;;;180.000.000;NO;25983
C17;1pF;C_0201_0603Metric;;93.425.000;34.902.900;;;180.000.000;NO;25983
C17;1pF;C_0201_0603Metric;;93.425.000;76.902.900;;;180.000.000;NO;25983
C17;1pF;C_0201_0603Metric;;58.885.000;76.902.900;;;180.000.000;NO;25983
C17;1pF;C_0201_0603Metric;;127.965.000;34.902.900;;;180.000.000;NO;25983
C17;1pF;C_0201_0603Metric;;127.965.000;76.902.900;;;180.000.000;NO;25983
C17;1pF;C_0201_0603Metric;;127.965.000;160.902.900;;;180.000.000;NO;25983
C17;1pF;C_0201_0603Metric;;127.965.000;118.902.900;;;180.000.000;NO;25983
C17;1pF;C_0201_0603Metric;;58.885.000;34.902.900;;;180.000.000;NO;25983
C17;1pF;C_0201_0603Metric;;24.345.000;34.902.900;;;180.000.000;NO;25983
C17;1pF;C_0201_0603Metric;;24.345.000;118.902.900;;;180.000.000;NO;25983
C17;1pF;C_0201_0603Metric;;93.425.000;118.902.900;;;180.000.000;NO;25983
C17;1pF;C_0201_0603Metric;;58.885.000;160.902.900;;;180.000.000;NO;25983
C17;1pF;C_0201_0603Metric;;24.345.000;76.902.900;;;180.000.000;NO;25983
C17;1pF;C_0201_0603Metric;;24.345.000;160.902.900;;;180.000.000;NO;25983
C17;1pF;C_0201_0603Metric;;93.425.000;160.902.900;;;180.000.000;NO;25983
C18;1nF;C_0201_0603Metric;;96.625.000;157.912.900;;;180.000.000;NO;26088
C18;1nF;C_0201_0603Metric;;131.165.000;157.912.900;;;180.000.000;NO;26088
C18;1nF;C_0201_0603Metric;;62.085.000;157.912.900;;;180.000.000;NO;26088
C18;1nF;C_0201_0603Metric;;27.545.000;31.912.900;;;180.000.000;NO;26088
C18;1nF;C_0201_0603Metric;;131.165.000;115.912.900;;;180.000.000;NO;26088
C18;1nF;C_0201_0603Metric;;96.625.000;115.912.900;;;180.000.000;NO;26088
C18;1nF;C_0201_0603Metric;;27.545.000;115.912.900;;;180.000.000;NO;26088
C18;1nF;C_0201_0603Metric;;62.085.000;115.912.900;;;180.000.000;NO;26088
C18;1nF;C_0201_0603Metric;;62.085.000;73.912.900;;;180.000.000;NO;26088
C18;1nF;C_0201_0603Metric;;62.085.000;31.912.900;;;180.000.000;NO;26088
C18;1nF;C_0201_0603Metric;;96.625.000;73.912.900;;;180.000.000;NO;26088
C18;1nF;C_0201_0603Metric;;131.165.000;73.912.900;;;180.000.000;NO;26088
C18;1nF;C_0201_0603Metric;;96.625.000;31.912.900;;;180.000.000;NO;26088
C18;1nF;C_0201_0603Metric;;27.545.000;73.912.900;;;180.000.000;NO;26088
C18;1nF;C_0201_0603Metric;;27.545.000;157.912.900;;;180.000.000;NO;26088
C18;1nF;C_0201_0603Metric;;131.165.000;31.912.900;;;180.000.000;NO;26088
C19;100nF;C_0201_0603Metric;;98.075.000;74.452.900;;;180.000.000;NO;26069
C19;100nF;C_0201_0603Metric;;28.995.000;158.452.900;;;180.000.000;NO;26069
C19;100nF;C_0201_0603Metric;;132.615.000;32.452.900;;;180.000.000;NO;26069
C19;100nF;C_0201_0603Metric;;28.995.000;32.452.900;;;180.000.000;NO;26069
C19;100nF;C_0201_0603Metric;;28.995.000;74.452.900;;;180.000.000;NO;26069
C19;100nF;C_0201_0603Metric;;63.535.000;116.452.900;;;180.000.000;NO;26069
C19;100nF;C_0201_0603Metric;;63.535.000;32.452.900;;;180.000.000;NO;26069
C19;100nF;C_0201_0603Metric;;132.615.000;116.452.900;;;180.000.000;NO;26069
C19;100nF;C_0201_0603Metric;;98.075.000;32.452.900;;;180.000.000;NO;26069
C19;100nF;C_0201_0603Metric;;63.535.000;74.452.900;;;180.000.000;NO;26069
C19;100nF;C_0201_0603Metric;;132.615.000;74.452.900;;;180.000.000;NO;26069
C19;100nF;C_0201_0603Metric;;132.615.000;158.452.900;;;180.000.000;NO;26069
C19;100nF;C_0201_0603Metric;;28.995.000;116.452.900;;;180.000.000;NO;26069
C19;100nF;C_0201_0603Metric;;98.075.000;158.452.900;;;180.000.000;NO;26069
C19;100nF;C_0201_0603Metric;;98.075.000;116.452.900;;;180.000.000;NO;26069
C19;100nF;C_0201_0603Metric;;63.535.000;158.452.900;;;180.000.000;NO;26069
C20;1pF;C_0201_0603Metric;;27.545.000;32.452.900;;;180.000.000;NO;25983
C20;1pF;C_0201_0603Metric;;131.165.000;158.452.900;;;180.000.000;NO;25983
C20;1pF;C_0201_0603Metric;;131.165.000;74.452.900;;;180.000.000;NO;25983
C20;1pF;C_0201_0603Metric;;96.625.000;32.452.900;;;180.000.000;NO;25983
C20;1pF;C_0201_0603Metric;;27.545.000;116.452.900;;;180.000.000;NO;25983
C20;1pF;C_0201_0603Metric;;131.165.000;32.452.900;;;180.000.000;NO;25983
C20;1pF;C_0201_0603Metric;;62.085.000;74.452.900;;;180.000.000;NO;25983
C20;1pF;C_0201_0603Metric;;96.625.000;158.452.900;;;180.000.000;NO;25983
C20;1pF;C_0201_0603Metric;;96.625.000;116.452.900;;;180.000.000;NO;25983
C20;1pF;C_0201_0603Metric;;27.545.000;74.452.900;;;180.000.000;NO;25983
C20;1pF;C_0201_0603Metric;;62.085.000;158.452.900;;;180.000.000;NO;25983
C20;1pF;C_0201_0603Metric;;27.545.000;158.452.900;;;180.000.000;NO;25983
C20;1pF;C_0201_0603Metric;;96.625.000;74.452.900;;;180.000.000;NO;25983
C20;1pF;C_0201_0603Metric;;62.085.000;32.452.900;;;180.000.000;NO;25983
C20;1pF;C_0201_0603Metric;;62.085.000;116.452.900;;;180.000.000;NO;25983
C20;1pF;C_0201_0603Metric;;131.165.000;116.452.900;;;180.000.000;NO;25983
C21;1nF;C_0201_0603Metric;;132.615.000;160.902.900;;;180.000.000;NO;26088
C21;1nF;C_0201_0603Metric;;98.075.000;160.902.900;;;180.000.000;NO;26088
C21;1nF;C_0201_0603Metric;;98.075.000;34.902.900;;;180.000.000;NO;26088
C21;1nF;C_0201_0603Metric;;63.535.000;118.902.900;;;180.000.000;NO;26088
C21;1nF;C_0201_0603Metric;;63.535.000;34.902.900;;;180.000.000;NO;26088
C21;1nF;C_0201_0603Metric;;63.535.000;76.902.900;;;180.000.000;NO;26088
C21;1nF;C_0201_0603Metric;;132.615.000;76.902.900;;;180.000.000;NO;26088
C21;1nF;C_0201_0603Metric;;28.995.000;34.902.900;;;180.000.000;NO;26088
C21;1nF;C_0201_0603Metric;;63.535.000;160.902.900;;;180.000.000;NO;26088
C21;1nF;C_0201_0603Metric;;28.995.000;118.902.900;;;180.000.000;NO;26088
C21;1nF;C_0201_0603Metric;;98.075.000;118.902.900;;;180.000.000;NO;26088
C21;1nF;C_0201_0603Metric;;132.615.000;118.902.900;;;180.000.000;NO;26088
C21;1nF;C_0201_0603Metric;;28.995.000;76.902.900;;;180.000.000;NO;26088
C21;1nF;C_0201_0603Metric;;28.995.000;160.902.900;;;180.000.000;NO;26088
C21;1nF;C_0201_0603Metric;;132.615.000;34.902.900;;;180.000.000;NO;26088
C21;1nF;C_0201_0603Metric;;98.075.000;76.902.900;;;180.000.000;NO;26088
C22;1pF;C_0201_0603Metric;;27.545.000;118.902.900;;;180.000.000;NO;25983
C22;1pF;C_0201_0603Metric;;62.085.000;76.902.900;;;180.000.000;NO;25983
C22;1pF;C_0201_0603Metric;;27.545.000;160.902.900;;;180.000.000;NO;25983
C22;1pF;C_0201_0603Metric;;131.165.000;76.902.900;;;180.000.000;NO;25983
C22;1pF;C_0201_0603Metric;;96.625.000;118.902.900;;;180.000.000;NO;25983
C22;1pF;C_0201_0603Metric;;131.165.000;160.902.900;;;180.000.000;NO;25983
C22;1pF;C_0201_0603Metric;;62.085.000;34.902.900;;;180.000.000;NO;25983
C22;1pF;C_0201_0603Metric;;96.625.000;160.902.900;;;180.000.000;NO;25983
C22;1pF;C_0201_0603Metric;;131.165.000;118.902.900;;;180.000.000;NO;25983
C22;1pF;C_0201_0603Metric;;96.625.000;76.902.900;;;180.000.000;NO;25983
C22;1pF;C_0201_0603Metric;;131.165.000;34.902.900;;;180.000.000;NO;25983
C22;1pF;C_0201_0603Metric;;27.545.000;34.902.900;;;180.000.000;NO;25983
C22;1pF;C_0201_0603Metric;;62.085.000;118.902.900;;;180.000.000;NO;25983
C22;1pF;C_0201_0603Metric;;27.545.000;76.902.900;;;180.000.000;NO;25983
C22;1pF;C_0201_0603Metric;;96.625.000;34.902.900;;;180.000.000;NO;25983
C22;1pF;C_0201_0603Metric;;62.085.000;160.902.900;;;180.000.000;NO;25983
C23;1nF;C_0201_0603Metric;;99.825.000;115.912.900;;;180.000.000;NO;26088
C23;1nF;C_0201_0603Metric;;65.285.000;73.912.900;;;180.000.000;NO;26088
C23;1nF;C_0201_0603Metric;;65.285.000;115.912.900;;;180.000.000;NO;26088
C23;1nF;C_0201_0603Metric;;65.285.000;31.912.900;;;180.000.000;NO;26088
C23;1nF;C_0201_0603Metric;;134.365.000;31.912.900;;;180.000.000;NO;26088
C23;1nF;C_0201_0603Metric;;30.745.000;115.912.900;;;180.000.000;NO;26088
C23;1nF;C_0201_0603Metric;;65.285.000;157.912.900;;;180.000.000;NO;26088
C23;1nF;C_0201_0603Metric;;134.365.000;115.912.900;;;180.000.000;NO;26088
C23;1nF;C_0201_0603Metric;;99.825.000;157.912.900;;;180.000.000;NO;26088
C23;1nF;C_0201_0603Metric;;30.745.000;31.912.900;;;180.000.000;NO;26088
C23;1nF;C_0201_0603Metric;;134.365.000;157.912.900;;;180.000.000;NO;26088
C23;1nF;C_0201_0603Metric;;134.365.000;73.912.900;;;180.000.000;NO;26088
C23;1nF;C_0201_0603Metric;;30.745.000;157.912.900;;;180.000.000;NO;26088
C23;1nF;C_0201_0603Metric;;99.825.000;73.912.900;;;180.000.000;NO;26088
C23;1nF;C_0201_0603Metric;;30.745.000;73.912.900;;;180.000.000;NO;26088
C23;1nF;C_0201_0603Metric;;99.825.000;31.912.900;;;180.000.000;NO;26088
C24;100nF;C_0201_0603Metric;;135.815.000;158.452.900;;;180.000.000;NO;26069
C24;100nF;C_0201_0603Metric;;32.195.000;32.452.900;;;180.000.000;NO;26069
C24;100nF;C_0201_0603Metric;;32.195.000;158.452.900;;;180.000.000;NO;26069
C24;100nF;C_0201_0603Metric;;66.735.000;74.452.900;;;180.000.000;NO;26069
C24;100nF;C_0201_0603Metric;;135.815.000;116.452.900;;;180.000.000;NO;26069
C24;100nF;C_0201_0603Metric;;101.275.000;116.452.900;;;180.000.000;NO;26069
C24;100nF;C_0201_0603Metric;;32.195.000;74.452.900;;;180.000.000;NO;26069
C24;100nF;C_0201_0603Metric;;101.275.000;32.452.900;;;180.000.000;NO;26069
C24;100nF;C_0201_0603Metric;;135.815.000;32.452.900;;;180.000.000;NO;26069
C24;100nF;C_0201_0603Metric;;66.735.000;116.452.900;;;180.000.000;NO;26069
C24;100nF;C_0201_0603Metric;;66.735.000;32.452.900;;;180.000.000;NO;26069
C24;100nF;C_0201_0603Metric;;101.275.000;158.452.900;;;180.000.000;NO;26069
C24;100nF;C_0201_0603Metric;;135.815.000;74.452.900;;;180.000.000;NO;26069
C24;100nF;C_0201_0603Metric;;101.275.000;74.452.900;;;180.000.000;NO;26069
C24;100nF;C_0201_0603Metric;;32.195.000;116.452.900;;;180.000.000;NO;26069
C24;100nF;C_0201_0603Metric;;66.735.000;158.452.900;;;180.000.000;NO;26069
C25;1pF;C_0201_0603Metric;;65.285.000;32.452.900;;;180.000.000;NO;25983
C25;1pF;C_0201_0603Metric;;30.745.000;74.452.900;;;180.000.000;NO;25983
C25;1pF;C_0201_0603Metric;;134.365.000;32.452.900;;;180.000.000;NO;25983
C25;1pF;C_0201_0603Metric;;99.825.000;116.452.900;;;180.000.000;NO;25983
C25;1pF;C_0201_0603Metric;;99.825.000;74.452.900;;;180.000.000;NO;25983
C25;1pF;C_0201_0603Metric;;99.825.000;32.452.900;;;180.000.000;NO;25983
C25;1pF;C_0201_0603Metric;;65.285.000;158.452.900;;;180.000.000;NO;25983
C25;1pF;C_0201_0603Metric;;30.745.000;32.452.900;;;180.000.000;NO;25983
C25;1pF;C_0201_0603Metric;;134.365.000;158.452.900;;;180.000.000;NO;25983
C25;1pF;C_0201_0603Metric;;134.365.000;74.452.900;;;180.000.000;NO;25983
C25;1pF;C_0201_0603Metric;;65.285.000;116.452.900;;;180.000.000;NO;25983
C25;1pF;C_0201_0603Metric;;99.825.000;158.452.900;;;180.000.000;NO;25983
C25;1pF;C_0201_0603Metric;;30.745.000;158.452.900;;;180.000.000;NO;25983
C25;1pF;C_0201_0603Metric;;134.365.000;116.452.900;;;180.000.000;NO;25983
C25;1pF;C_0201_0603Metric;;65.285.000;74.452.900;;;180.000.000;NO;25983
C25;1pF;C_0201_0603Metric;;30.745.000;116.452.900;;;180.000.000;NO;25983
C26;1nF;C_0201_0603Metric;;101.275.000;160.902.900;;;180.000.000;NO;26088
C26;1nF;C_0201_0603Metric;;66.735.000;34.902.900;;;180.000.000;NO;26088
C26;1nF;C_0201_0603Metric;;101.275.000;76.902.900;;;180.000.000;NO;26088
C26;1nF;C_0201_0603Metric;;135.815.000;118.902.900;;;180.000.000;NO;26088
C26;1nF;C_0201_0603Metric;;32.195.000;118.902.900;;;180.000.000;NO;26088
C26;1nF;C_0201_0603Metric;;66.735.000;160.902.900;;;180.000.000;NO;26088
C26;1nF;C_0201_0603Metric;;66.735.000;118.902.900;;;180.000.000;NO;26088
C26;1nF;C_0201_0603Metric;;66.735.000;76.902.900;;;180.000.000;NO;26088
C26;1nF;C_0201_0603Metric;;135.815.000;34.902.900;;;180.000.000;NO;26088
C26;1nF;C_0201_0603Metric;;135.815.000;76.902.900;;;180.000.000;NO;26088
C26;1nF;C_0201_0603Metric;;32.195.000;160.902.900;;;180.000.000;NO;26088
C26;1nF;C_0201_0603Metric;;101.275.000;118.902.900;;;180.000.000;NO;26088
C26;1nF;C_0201_0603Metric;;135.815.000;160.902.900;;;180.000.000;NO;26088
C26;1nF;C_0201_0603Metric;;32.195.000;34.902.900;;;180.000.000;NO;26088
C26;1nF;C_0201_0603Metric;;32.195.000;76.902.900;;;180.000.000;NO;26088
C26;1nF;C_0201_0603Metric;;101.275.000;34.902.900;;;180.000.000;NO;26088
C27;1pF;C_0201_0603Metric;;99.825.000;160.902.900;;;180.000.000;NO;25983
C27;1pF;C_0201_0603Metric;;134.365.000;160.902.900;;;180.000.000;NO;25983
C27;1pF;C_0201_0603Metric;;65.285.000;76.902.900;;;180.000.000;NO;25983
C27;1pF;C_0201_0603Metric;;30.745.000;76.902.900;;;180.000.000;NO;25983
C27;1pF;C_0201_0603Metric;;65.285.000;34.902.900;;;180.000.000;NO;25983
C27;1pF;C_0201_0603Metric;;99.825.000;118.902.900;;;180.000.000;NO;25983
C27;1pF;C_0201_0603Metric;;134.365.000;76.902.900;;;180.000.000;NO;25983
C27;1pF;C_0201_0603Metric;;134.365.000;34.902.900;;;180.000.000;NO;25983
C27;1pF;C_0201_0603Metric;;30.745.000;118.902.900;;;180.000.000;NO;25983
C27;1pF;C_0201_0603Metric;;99.825.000;34.902.900;;;180.000.000;NO;25983
C27;1pF;C_0201_0603Metric;;30.745.000;34.902.900;;;180.000.000;NO;25983
C27;1pF;C_0201_0603Metric;;30.745.000;160.902.900;;;180.000.000;NO;25983
C27;1pF;C_0201_0603Metric;;99.825.000;76.902.900;;;180.000.000;NO;25983
C27;1pF;C_0201_0603Metric;;65.285.000;118.902.900;;;180.000.000;NO;25983
C27;1pF;C_0201_0603Metric;;134.365.000;118.902.900;;;180.000.000;NO;25983
C27;1pF;C_0201_0603Metric;;65.285.000;160.902.900;;;180.000.000;NO;25983
C28;1nF;C_0201_0603Metric;;33.945.000;115.912.900;;;180.000.000;NO;26088
C28;1nF;C_0201_0603Metric;;137.565.000;31.912.900;;;180.000.000;NO;26088
C28;1nF;C_0201_0603Metric;;33.945.000;31.912.900;;;180.000.000;NO;26088
C28;1nF;C_0201_0603Metric;;68.485.000;31.912.900;;;180.000.000;NO;26088
C28;1nF;C_0201_0603Metric;;68.485.000;73.912.900;;;180.000.000;NO;26088
C28;1nF;C_0201_0603Metric;;103.025.000;73.912.900;;;180.000.000;NO;26088
C28;1nF;C_0201_0603Metric;;103.025.000;31.912.900;;;180.000.000;NO;26088
C28;1nF;C_0201_0603Metric;;33.945.000;157.912.900;;;180.000.000;NO;26088
C28;1nF;C_0201_0603Metric;;68.485.000;157.912.900;;;180.000.000;NO;26088
C28;1nF;C_0201_0603Metric;;33.945.000;73.912.900;;;180.000.000;NO;26088
C28;1nF;C_0201_0603Metric;;103.025.000;115.912.900;;;180.000.000;NO;26088
C28;1nF;C_0201_0603Metric;;137.565.000;73.912.900;;;180.000.000;NO;26088
C28;1nF;C_0201_0603Metric;;103.025.000;157.912.900;;;180.000.000;NO;26088
C28;1nF;C_0201_0603Metric;;137.565.000;157.912.900;;;180.000.000;NO;26088
C28;1nF;C_0201_0603Metric;;68.485.000;115.912.900;;;180.000.000;NO;26088
C28;1nF;C_0201_0603Metric;;137.565.000;115.912.900;;;180.000.000;NO;26088
C29;100nF;C_0201_0603Metric;;139.015.000;116.452.900;;;180.000.000;NO;26069
C29;100nF;C_0201_0603Metric;;104.475.000;32.452.900;;;180.000.000;NO;26069
C29;100nF;C_0201_0603Metric;;139.015.000;74.452.900;;;180.000.000;NO;26069
C29;100nF;C_0201_0603Metric;;69.935.000;74.452.900;;;180.000.000;NO;26069
C29;100nF;C_0201_0603Metric;;35.395.000;32.452.900;;;180.000.000;NO;26069
C29;100nF;C_0201_0603Metric;;69.935.000;158.452.900;;;180.000.000;NO;26069
C29;100nF;C_0201_0603Metric;;35.395.000;158.452.900;;;180.000.000;NO;26069
C29;100nF;C_0201_0603Metric;;35.395.000;74.452.900;;;180.000.000;NO;26069
C29;100nF;C_0201_0603Metric;;139.015.000;32.452.900;;;180.000.000;NO;26069
C29;100nF;C_0201_0603Metric;;104.475.000;158.452.900;;;180.000.000;NO;26069
C29;100nF;C_0201_0603Metric;;104.475.000;74.452.900;;;180.000.000;NO;26069
C29;100nF;C_0201_0603Metric;;104.475.000;116.452.900;;;180.000.000;NO;26069
C29;100nF;C_0201_0603Metric;;69.935.000;116.452.900;;;180.000.000;NO;26069
C29;100nF;C_0201_0603Metric;;69.935.000;32.452.900;;;180.000.000;NO;26069
C29;100nF;C_0201_0603Metric;;139.015.000;158.452.900;;;180.000.000;NO;26069
C29;100nF;C_0201_0603Metric;;35.395.000;116.452.900;;;180.000.000;NO;26069
C30;1pF;C_0201_0603Metric;;137.565.000;32.452.900;;;180.000.000;NO;25983
C30;1pF;C_0201_0603Metric;;33.945.000;116.452.900;;;180.000.000;NO;25983
C30;1pF;C_0201_0603Metric;;68.485.000;158.452.900;;;180.000.000;NO;25983
C30;1pF;C_0201_0603Metric;;103.025.000;74.452.900;;;180.000.000;NO;25983
C30;1pF;C_0201_0603Metric;;103.025.000;158.452.900;;;180.000.000;NO;25983
C30;1pF;C_0201_0603Metric;;103.025.000;32.452.900;;;180.000.000;NO;25983
C30;1pF;C_0201_0603Metric;;33.945.000;158.452.900;;;180.000.000;NO;25983
C30;1pF;C_0201_0603Metric;;33.945.000;32.452.900;;;180.000.000;NO;25983
C30;1pF;C_0201_0603Metric;;137.565.000;116.452.900;;;180.000.000;NO;25983
C30;1pF;C_0201_0603Metric;;68.485.000;32.452.900;;;180.000.000;NO;25983
C30;1pF;C_0201_0603Metric;;137.565.000;158.452.900;;;180.000.000;NO;25983
C30;1pF;C_0201_0603Metric;;33.945.000;74.452.900;;;180.000.000;NO;25983
C30;1pF;C_0201_0603Metric;;103.025.000;116.452.900;;;180.000.000;NO;25983
C30;1pF;C_0201_0603Metric;;68.485.000;74.452.900;;;180.000.000;NO;25983
C30;1pF;C_0201_0603Metric;;68.485.000;116.452.900;;;180.000.000;NO;25983
C30;1pF;C_0201_0603Metric;;137.565.000;74.452.900;;;180.000.000;NO;25983
C31;1nF;C_0201_0603Metric;;104.475.000;160.902.900;;;180.000.000;NO;26088
C31;1nF;C_0201_0603Metric;;35.395.000;118.902.900;;;180.000.000;NO;26088
C31;1nF;C_0201_0603Metric;;35.395.000;160.902.900;;;180.000.000;NO;26088
C31;1nF;C_0201_0603Metric;;104.475.000;76.902.900;;;180.000.000;NO;26088
C31;1nF;C_0201_0603Metric;;69.935.000;160.902.900;;;180.000.000;NO;26088
C31;1nF;C_0201_0603Metric;;69.935.000;118.902.900;;;180.000.000;NO;26088
C31;1nF;C_0201_0603Metric;;104.475.000;34.902.900;;;180.000.000;NO;26088
C31;1nF;C_0201_0603Metric;;69.935.000;34.902.900;;;180.000.000;NO;26088
C31;1nF;C_0201_0603Metric;;35.395.000;34.902.900;;;180.000.000;NO;26088
C31;1nF;C_0201_0603Metric;;139.015.000;34.902.900;;;180.000.000;NO;26088
C31;1nF;C_0201_0603Metric;;104.475.000;118.902.900;;;180.000.000;NO;26088
C31;1nF;C_0201_0603Metric;;139.015.000;118.902.900;;;180.000.000;NO;26088
C31;1nF;C_0201_0603Metric;;139.015.000;76.902.900;;;180.000.000;NO;26088
C31;1nF;C_0201_0603Metric;;139.015.000;160.902.900;;;180.000.000;NO;26088
C31;1nF;C_0201_0603Metric;;69.935.000;76.902.900;;;180.000.000;NO;26088
C31;1nF;C_0201_0603Metric;;35.395.000;76.902.900;;;180.000.000;NO;26088
C32;1pF;C_0201_0603Metric;;33.945.000;76.902.900;;;180.000.000;NO;25983
C32;1pF;C_0201_0603Metric;;137.565.000;34.902.900;;;180.000.000;NO;25983
C32;1pF;C_0201_0603Metric;;33.945.000;160.902.900;;;180.000.000;NO;25983
C32;1pF;C_0201_0603Metric;;103.025.000;76.902.900;;;180.000.000;NO;25983
C32;1pF;C_0201_0603Metric;;68.485.000;76.902.900;;;180.000.000;NO;25983
C32;1pF;C_0201_0603Metric;;68.485.000;34.902.900;;;180.000.000;NO;25983
C32;1pF;C_0201_0603Metric;;33.945.000;34.902.900;;;180.000.000;NO;25983
C32;1pF;C_0201_0603Metric;;103.025.000;160.902.900;;;180.000.000;NO;25983
C32;1pF;C_0201_0603Metric;;103.025.000;118.902.900;;;180.000.000;NO;25983
C32;1pF;C_0201_0603Metric;;137.565.000;118.902.900;;;180.000.000;NO;25983
C32;1pF;C_0201_0603Metric;;137.565.000;76.902.900;;;180.000.000;NO;25983
C32;1pF;C_0201_0603Metric;;33.945.000;118.902.900;;;180.000.000;NO;25983
C32;1pF;C_0201_0603Metric;;68.485.000;160.902.900;;;180.000.000;NO;25983
C32;1pF;C_0201_0603Metric;;103.025.000;34.902.900;;;180.000.000;NO;25983
C32;1pF;C_0201_0603Metric;;68.485.000;118.902.900;;;180.000.000;NO;25983
C32;1pF;C_0201_0603Metric;;137.565.000;160.902.900;;;180.000.000;NO;25983
C33;1nF;C_0201_0603Metric;;140.765.000;157.912.900;;;180.000.000;NO;26088
C33;1nF;C_0201_0603Metric;;106.225.000;115.912.900;;;180.000.000;NO;26088
C33;1nF;C_0201_0603Metric;;71.685.000;73.912.900;;;180.000.000;NO;26088
C33;1nF;C_0201_0603Metric;;37.145.000;73.912.900;;;180.000.000;NO;26088
C33;1nF;C_0201_0603Metric;;106.225.000;157.912.900;;;180.000.000;NO;26088
C33;1nF;C_0201_0603Metric;;140.765.000;115.912.900;;;180.000.000;NO;26088
C33;1nF;C_0201_0603Metric;;71.685.000;31.912.900;;;180.000.000;NO;26088
C33;1nF;C_0201_0603Metric;;71.685.000;157.912.900;;;180.000.000;NO;26088
C33;1nF;C_0201_0603Metric;;140.765.000;31.912.900;;;180.000.000;NO;26088
C33;1nF;C_0201_0603Metric;;37.145.000;157.912.900;;;180.000.000;NO;26088
C33;1nF;C_0201_0603Metric;;140.765.000;73.912.900;;;180.000.000;NO;26088
C33;1nF;C_0201_0603Metric;;37.145.000;115.912.900;;;180.000.000;NO;26088
C33;1nF;C_0201_0603Metric;;37.145.000;31.912.900;;;180.000.000;NO;26088
C33;1nF;C_0201_0603Metric;;71.685.000;115.912.900;;;180.000.000;NO;26088
C33;1nF;C_0201_0603Metric;;106.225.000;73.912.900;;;180.000.000;NO;26088
C33;1nF;C_0201_0603Metric;;106.225.000;31.912.900;;;180.000.000;NO;26088
C34;100nF;C_0201_0603Metric;;38.595.000;158.452.900;;;180.000.000;NO;26069
C34;100nF;C_0201_0603Metric;;38.595.000;116.452.900;;;180.000.000;NO;26069
C34;100nF;C_0201_0603Metric;;142.215.000;116.452.900;;;180.000.000;NO;26069
C34;100nF;C_0201_0603Metric;;73.135.000;74.452.900;;;180.000.000;NO;26069
C34;100nF;C_0201_0603Metric;;142.215.000;32.452.900;;;180.000.000;NO;26069
C34;100nF;C_0201_0603Metric;;107.675.000;116.452.900;;;180.000.000;NO;26069
C34;100nF;C_0201_0603Metric;;142.215.000;74.452.900;;;180.000.000;NO;26069
C34;100nF;C_0201_0603Metric;;107.675.000;158.452.900;;;180.000.000;NO;26069
C34;100nF;C_0201_0603Metric;;107.675.000;32.452.900;;;180.000.000;NO;26069
C34;100nF;C_0201_0603Metric;;38.595.000;32.452.900;;;180.000.000;NO;26069
C34;100nF;C_0201_0603Metric;;73.135.000;116.452.900;;;180.000.000;NO;26069
C34;100nF;C_0201_0603Metric;;73.135.000;158.452.900;;;180.000.000;NO;26069
C34;100nF;C_0201_0603Metric;;142.215.000;158.452.900;;;180.000.000;NO;26069
C34;100nF;C_0201_0603Metric;;107.675.000;74.452.900;;;180.000.000;NO;26069
C34;100nF;C_0201_0603Metric;;73.135.000;32.452.900;;;180.000.000;NO;26069
C34;100nF;C_0201_0603Metric;;38.595.000;74.452.900;;;180.000.000;NO;26069
C35;1pF;C_0201_0603Metric;;140.765.000;158.452.900;;;180.000.000;NO;25983
C35;1pF;C_0201_0603Metric;;106.225.000;116.452.900;;;180.000.000;NO;25983
C35;1pF;C_0201_0603Metric;;106.225.000;158.452.900;;;180.000.000;NO;25983
C35;1pF;C_0201_0603Metric;;37.145.000;32.452.900;;;180.000.000;NO;25983
C35;1pF;C_0201_0603Metric;;106.225.000;32.452.900;;;180.000.000;NO;25983
C35;1pF;C_0201_0603Metric;;140.765.000;116.452.900;;;180.000.000;NO;25983
C35;1pF;C_0201_0603Metric;;106.225.000;74.452.900;;;180.000.000;NO;25983
C35;1pF;C_0201_0603Metric;;37.145.000;116.452.900;;;180.000.000;NO;25983
C35;1pF;C_0201_0603Metric;;71.685.000;158.452.900;;;180.000.000;NO;25983
C35;1pF;C_0201_0603Metric;;71.685.000;74.452.900;;;180.000.000;NO;25983
C35;1pF;C_0201_0603Metric;;37.145.000;74.452.900;;;180.000.000;NO;25983
